Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,gbm_learning_rate,gbm_max_depth,gbm_minimum_samples_split,gbm_n_estimators,kernel,rf_max_depth,rf_n_estimators,abc_testing_score,abc_training_score,f1_score_abc,f1_score_gbC,f1_score_logr,f1_score_rf,f1_score_svc,gbc_testing_score,gbc_training_score,logr_testing_score,logr_training_score,precision_score_abc,precision_score_gbC,precision_score_logr,precision_score_rf,precision_score_svc,recall_score_abc,recall_score_gbC,recall_score_logr,recall_score_rf,recall_score_svc,rf_testing_score,rf_training_score,svc_testing_score,svc_training_score
2024-08-24 16:34:43,7.4min,0a14b24ec6384534a7abc1f0f32e25f2,unruly-shrimp-821,LOCAL,C:\Users\RISHYENDRA KUMAR\anaconda3\Lib\site-packages\ipykernel_launcher.py,RISHYENDRA KUMAR,FINISHED,0.01,6,5,3000,rbf,6,5000,0.920042643923241,0.9551880501467058,,,,,,0.9360341151385928,1,0.9616204690831557,0.9610562816751134,,,,,,,,,,,0.8699360341151386,0.919178447586023,0.9594882729211087,0.9706588423579621
2024-07-29 18:59:21,6.9min,e7b13d05c4e34ca49ce41b0b2a1a9d9d,removingnancorrelatedcolumns,LOCAL,C:\Users\RISHYENDRA KUMAR\anaconda3\Lib\site-packages\ipykernel_launcher.py,RISHYENDRA KUMAR,FINISHED,0.01,6,5,3000,rbf,6,5000,0.920042643923241,0.9551880501467058,,,,,,0.9328358208955224,1,0.9616204690831557,0.9610562816751134,,,,,,,,,,,0.8688699360341151,0.9186449719925314,0.9594882729211087,0.9706588423579621
2024-07-29 17:08:00,7.2min,beed15bef7e3466baeb4ed0230959fb4,label standard pca,LOCAL,C:\Users\RISHYENDRA KUMAR\anaconda3\Lib\site-packages\ipykernel_launcher.py,RISHYENDRA KUMAR,FINISHED,0.01,6,5,3000,rbf,6,5000,0.920042643923241,0.9551880501467058,,,,,,0.9317697228144989,1,0.9616204690831557,0.9610562816751134,,,,,,,,,,,0.8699360341151386,0.9189117097892772,0.9594882729211087,0.9706588423579621
2024-07-29 16:53:46,6.8min,c68ddc0c6e274d988bb24d4a8908fb54,onehot standard pca,LOCAL,C:\Users\RISHYENDRA KUMAR\anaconda3\Lib\site-packages\ipykernel_launcher.py,RISHYENDRA KUMAR,FINISHED,0.01,6,5,3000,rbf,6,5000,0.920042643923241,0.9551880501467058,,,,,,0.9371002132196162,1,0.9616204690831557,0.9610562816751134,,,,,,,,,,,0.8710021321961621,0.9199786609762604,0.9594882729211087,0.9706588423579621
2024-07-29 16:29:54,3.3min,7044ae793e4a4f228fc5b2fd5c4efa04,onehot standard,LOCAL,C:\Users\RISHYENDRA KUMAR\anaconda3\Lib\site-packages\ipykernel_launcher.py,RISHYENDRA KUMAR,FINISHED,0.01,6,5,3000,rbf,6,5000,0.9936034115138592,1,,,,,,0.9957356076759062,1,0.9616204690831557,0.9613230194718592,,,,,,,,,,,0.9946695095948828,0.9997332622032542,0.9594882729211087,0.9706588423579621
2024-07-29 16:24:40,3.4min,fee93fa7aff54397b2ff0a8e4c67db0c,onehot minmax,LOCAL,C:\Users\RISHYENDRA KUMAR\anaconda3\Lib\site-packages\ipykernel_launcher.py,RISHYENDRA KUMAR,FINISHED,0.01,6,5,3000,rbf,6,5000,0.9936034115138592,1,,,,,,0.9957356076759062,1,0.9371002132196162,0.9319818618298212,,,,,,,,,,,0.9946695095948828,0.9997332622032542,0.9573560767590619,0.9685249399839957
2024-07-29 16:13:35,3.3min,6ff53874a60241cfa385a8ec8156100f,label minmax,LOCAL,C:\Users\RISHYENDRA KUMAR\anaconda3\Lib\site-packages\ipykernel_launcher.py,RISHYENDRA KUMAR,FINISHED,0.01,6,5,3000,rbf,6,5000,0.9936034115138592,1,,,,,,0.9957356076759062,1,0.9371002132196162,0.9319818618298212,,,,,,,,,,,0.9946695095948828,1,0.9573560767590619,0.9685249399839957
2024-07-29 16:06:39,3.6min,86257ee0683941d1bde664482390012a,label standard,LOCAL,C:\Users\RISHYENDRA KUMAR\anaconda3\Lib\site-packages\ipykernel_launcher.py,RISHYENDRA KUMAR,FINISHED,0.01,6,5,3000,rbf,6,5000,0.9936034115138592,1,,,,,,0.9957356076759062,1,0.9616204690831557,0.9613230194718592,,,,,,,,,,,0.9946695095948828,0.9997332622032542,0.9594882729211087,0.9706588423579621
2024-07-29 12:37:50,3.6min,d0135b1902414ce29f079984840da3bc,unleashed-cat-937,LOCAL,C:\Users\RISHYENDRA KUMAR\anaconda3\Lib\site-packages\ipykernel_launcher.py,RISHYENDRA KUMAR,FINISHED,0.01,6,5,3000,rbf,6,5000,0.9936034115138592,1,0.9936209731363708,0.9957473154242472,0.9614041805582687,0.9946470774683607,0.9587788120982422,0.9957356076759062,1,0.9616204690831557,0.9613230194718592,0.9936552468727889,0.995775835396727,0.9612506145877028,0.9946634115317619,0.9586546305417701,0.9936034115138592,0.9957356076759062,0.9616204690831557,0.9946695095948828,0.9594882729211087,0.9946695095948828,0.9997332622032542,0.9594882729211087,0.9706588423579621
